@RELATION OPENJPA13TestDataset

@ATTRIBUTE REAL REAL
@ATTRIBUTE #revision REAL
@ATTRIBUTE #fixcommit REAL
@ATTRIBUTE size REAL
@ATTRIBUTE churn REAL
@ATTRIBUTE maxchurn REAL
@ATTRIBUTE avgchurn REAL
@ATTRIBUTE chgsetsize REAL
@ATTRIBUTE maxchgsetsize REAL
@ATTRIBUTE avgchgsetsize REAL
@ATTRIBUTE buggy {no,yes}

@DATA
14,0,0,56,0,0,0,0,0,0,no
14,0,0,45,0,0,0,0,0,0,no
14,0,0,45,0,0,0,0,0,0,no
14,0,0,97,0,0,0,0,0,0,no
14,0,0,43,0,0,0,0,0,0,no
14,0,0,76,0,0,0,0,0,0,no
14,6,1,77,0,0,0,0,0,0,no
14,3,0,72,0,0,0,0,0,0,no
14,0,0,197,0,0,0,0,0,0,no
14,1,1,170,0,0,0,0,0,0,no
14,0,0,120,0,0,0,0,0,0,no
14,0,0,319,0,0,0,0,0,0,no
14,0,0,197,0,0,0,0,0,0,no
14,0,0,234,0,0,0,0,0,0,no
14,0,0,249,0,0,0,0,0,0,no
14,0,0,380,0,0,0,0,0,0,no
14,0,0,236,0,0,0,0,0,0,no
14,0,0,430,0,0,0,0,0,0,no
14,0,0,131,0,0,0,0,0,0,no
14,0,0,914,0,0,0,0,0,0,no
14,0,0,1026,0,0,0,0,0,0,no
14,0,0,36,0,0,0,0,0,0,no
14,0,0,43,0,0,0,0,0,0,no
14,0,0,43,0,0,0,0,0,0,no
14,0,0,234,0,0,0,0,0,0,no
14,0,0,116,0,0,0,0,0,0,no
14,0,0,103,0,0,0,0,0,0,no
14,0,0,103,0,0,0,0,0,0,no
14,0,0,134,0,0,0,0,0,0,no
14,0,0,117,0,0,0,0,0,0,no
14,0,0,138,0,0,0,0,0,0,no
14,0,0,101,0,0,0,0,0,0,no
14,0,0,116,0,0,0,0,0,0,no
14,0,0,104,0,0,0,0,0,0,no
14,0,0,126,0,0,0,0,0,0,no
14,0,0,56,0,0,0,0,0,0,no
14,0,0,52,0,0,0,0,0,0,no
14,0,0,43,0,0,0,0,0,0,no
14,0,0,30,0,0,0,0,0,0,no
14,0,0,36,0,0,0,0,0,0,no
14,0,0,76,0,0,0,0,0,0,no
14,0,0,65,0,0,0,0,0,0,no
14,0,0,96,0,0,0,0,0,0,no
14,0,0,62,0,0,0,0,0,0,no
14,0,0,104,0,0,0,0,0,0,no
14,0,0,1292,0,0,0,0,0,0,no
14,0,0,99,0,0,0,0,0,0,no
14,0,0,263,0,0,0,0,0,0,no
14,0,0,248,0,0,0,0,0,0,no
14,0,0,644,0,0,0,0,0,0,no
14,0,0,22,0,0,0,0,0,0,no
14,0,0,22,0,0,0,0,0,0,no
14,0,0,39,0,0,0,0,0,0,no
14,0,0,31,0,0,0,0,0,0,no
14,8,4,243,0,0,0,0,0,0,no
14,6,2,312,0,0,0,0,0,0,no
14,3,1,159,0,0,0,0,0,0,no
14,1,0,53,0,0,0,0,0,0,no
14,7,0,632,0,0,0,0,0,0,no
14,24,8,937,0,0,0,0,0,0,no
14,9,0,87,0,0,0,0,0,0,no
14,1,0,61,0,0,0,0,0,0,no
14,3,0,162,0,0,0,0,0,0,no
14,5,2,68,0,0,0,0,0,0,no
14,0,0,39,0,0,0,0,0,0,no
14,0,0,911,0,0,0,0,0,0,no
14,0,0,56,0,0,0,0,0,0,no
14,0,0,213,0,0,0,0,0,0,no
14,0,0,484,0,0,0,0,0,0,no
14,0,0,86,0,0,0,0,0,0,no
14,0,0,311,0,0,0,0,0,0,no
14,0,0,359,0,0,0,0,0,0,no
14,3,0,146,0,0,0,0,0,0,no
14,11,5,215,0,0,0,0,0,0,no
14,12,3,437,0,0,0,0,0,0,no
14,1,0,72,0,0,0,0,0,0,no
14,0,0,74,0,0,0,0,0,0,no
14,6,4,360,0,0,0,0,0,0,no
14,7,0,265,0,0,0,0,0,0,no
14,1,0,35,0,0,0,0,0,0,no
14,8,1,555,0,0,0,0,0,0,no
14,6,2,297,0,0,0,0,0,0,no
14,1,0,45,0,0,0,0,0,0,no
14,1,0,378,0,0,0,0,0,0,no
14,2,0,180,0,0,0,0,0,0,no
14,2,1,128,0,0,0,0,0,0,no
14,1,0,61,0,0,0,0,0,0,no
14,0,0,65,0,0,0,0,0,0,no
14,11,0,161,0,0,0,0,0,0,no
14,7,2,244,0,0,0,0,0,0,no
14,11,2,448,0,0,0,0,0,0,no
14,2,0,54,0,0,0,0,0,0,no
14,1,0,41,0,0,0,0,0,0,no
14,4,1,107,0,0,0,0,0,0,no
14,53,20,1722,50,25,12.50,34,16,8.50,no
14,27,11,1068,0,0,0,0,0,0,no
14,1,0,46,0,0,0,0,0,0,no
14,2,0,465,0,0,0,0,0,0,no
14,0,0,136,0,0,0,0,0,0,no
14,16,3,423,0,0,0,0,0,0,no
14,4,0,221,0,0,0,0,0,0,no
14,5,2,460,0,0,0,0,0,0,no
14,12,4,215,0,0,0,0,0,0,no
14,0,0,57,0,0,0,0,0,0,no
14,5,1,418,22,10,5.50,10,4,2.50,no
14,5,4,440,0,0,0,0,0,0,no
14,0,0,53,0,0,0,0,0,0,no
14,0,0,163,0,0,0,0,0,0,no
14,1,0,47,0,0,0,0,0,0,no
14,19,5,307,0,0,0,0,0,0,no
14,3,1,82,0,0,0,0,0,0,no
14,3,0,130,0,0,0,0,0,0,no
14,21,2,406,0,0,0,0,0,0,no
14,3,1,158,0,0,0,0,0,0,no
14,28,7,966,0,0,0,0,0,0,no
14,1,0,43,0,0,0,0,0,0,no
14,4,0,206,0,0,0,0,0,0,no
14,3,1,59,0,0,0,0,0,0,no
14,9,2,122,0,0,0,0,0,0,no
14,3,0,167,0,0,0,0,0,0,no
14,2,1,37,0,0,0,0,0,0,no
14,2,0,84,0,0,0,0,0,0,no
14,2,1,37,0,0,0,0,0,0,no
14,4,1,214,0,0,0,0,0,0,no
14,1,0,44,0,0,0,0,0,0,no
14,3,0,49,0,0,0,0,0,0,no
14,2,0,73,0,0,0,0,0,0,no
14,2,0,75,0,0,0,0,0,0,no
14,0,0,193,0,0,0,0,0,0,no
14,0,0,192,0,0,0,0,0,0,no
14,6,1,142,0,0,0,0,0,0,no
14,3,0,95,0,0,0,0,0,0,no
14,4,1,161,0,0,0,0,0,0,no
14,4,0,193,0,0,0,0,0,0,no
14,4,0,109,0,0,0,0,0,0,no
14,2,0,70,0,0,0,0,0,0,no
14,8,3,235,0,0,0,0,0,0,no
14,5,0,62,0,0,0,0,0,0,no
14,2,0,46,0,0,0,0,0,0,no
14,4,1,96,0,0,0,0,0,0,no
14,3,1,85,0,0,0,0,0,0,no
14,0,0,62,0,0,0,0,0,0,no
14,5,3,62,0,0,0,0,0,0,no
14,2,0,51,0,0,0,0,0,0,no
14,5,0,211,0,0,0,0,0,0,no
14,4,0,78,0,0,0,0,0,0,no
14,2,0,59,0,0,0,0,0,0,no
