@RELATION BOOKKEEPER4TestDataset

@ATTRIBUTE REAL REAL
@ATTRIBUTE #revision REAL
@ATTRIBUTE #fixcommit REAL
@ATTRIBUTE size REAL
@ATTRIBUTE churn REAL
@ATTRIBUTE maxchurn REAL
@ATTRIBUTE avgchurn REAL
@ATTRIBUTE chgsetsize REAL
@ATTRIBUTE maxchgsetsize REAL
@ATTRIBUTE avgchgsetsize REAL
@ATTRIBUTE buggy {no,yes}

@DATA
5,0,0,71,0,0,0,0,0,0,no
5,16,11,991,39,39,39.00,4,4,4.00,no
5,1,1,230,0,0,0.00,6,6,6.00,no
5,1,0,35,0,0,0,0,0,0,no
5,2,2,197,197,157,98.50,9,6,4.50,yes
5,0,0,32,0,0,0,0,0,0,no
5,2,1,420,0,0,0.00,24,24,24.00,no
5,1,0,112,111,111,111.00,3,3,3.00,no
5,0,0,63,0,0,0,0,0,0,no
5,0,0,208,0,0,0,0,0,0,yes
5,9,6,397,-11,0,-5.50,10,7,5.00,yes
5,1,0,462,0,0,0.00,17,17,17.00,no
5,0,0,340,0,0,0,0,0,0,no
5,2,0,100,0,0,0,0,0,0,no
5,1,1,341,0,0,0,0,0,0,yes
5,8,3,272,94,54,47.00,14,10,7.00,yes
5,5,2,148,0,0,0,0,0,0,yes
5,1,1,43,0,0,0,0,0,0,no
5,3,1,89,1,1,1.00,10,10,10.00,no
5,6,4,325,0,0,0,0,0,0,yes
5,0,0,65,0,0,0,0,0,0,no
5,0,0,59,0,0,0,0,0,0,no
5,0,0,131,0,0,0,0,0,0,no
5,0,0,648,0,0,0,0,0,0,no
5,0,0,43,0,0,0,0,0,0,no
5,1,0,60,60,60,60.00,3,3,3.00,no
5,4,2,285,175,96,43.75,39,17,9.75,yes
5,3,1,112,0,0,0,0,0,0,no
5,2,1,288,-21,0,-10.50,30,17,15.00,no
5,3,1,411,34,23,11.33,38,17,12.67,yes
5,2,1,321,20,20,20.00,8,8,8.00,yes
5,1,1,108,39,39,39.00,13,13,13.00,no
5,1,0,418,0,0,0.00,17,17,17.00,yes
5,0,0,230,0,0,0,0,0,0,no
5,0,0,59,0,0,0,0,0,0,no
5,0,0,99,0,0,0,0,0,0,no
5,1,0,762,0,0,0.00,8,8,8.00,no
5,3,1,599,43,41,14.33,38,17,12.67,no
5,2,0,258,0,0,0,0,0,0,no
5,7,6,49,0,0,0,0,0,0,no
5,15,6,532,-19,0,-19.00,17,17,17.00,yes
5,4,2,243,0,0,0.00,16,16,16.00,no
5,7,4,400,-1,0,-1.00,2,2,2.00,no
5,5,2,259,17,17,17.00,8,8,8.00,no
5,8,5,1038,32,32,32.00,8,8,8.00,no
5,7,5,109,0,0,0,0,0,0,yes
5,2,1,100,0,0,0,0,0,0,no
5,3,2,185,0,0,0,0,0,0,no
5,1,0,118,0,0,0,0,0,0,no
5,2,1,67,0,0,0,0,0,0,no
5,2,1,99,25,25,25.00,8,8,8.00,no
5,6,1,153,16,14,8.00,22,14,11.00,no
5,1,0,120,0,0,0.00,16,16,16.00,no
5,0,0,64,0,0,0,0,0,0,no
5,0,0,56,0,0,0,0,0,0,no
5,4,1,65,0,0,0,0,0,0,no
5,0,0,54,0,0,0,0,0,0,no
5,1,1,223,0,0,0,0,0,0,no
5,0,0,616,0,0,0,0,0,0,no
5,7,5,157,10,10,10.00,13,13,13.00,yes
5,1,0,96,0,0,0.00,7,7,7.00,no
5,0,0,52,0,0,0,0,0,0,no
5,0,0,71,0,0,0,0,0,0,no
5,0,0,41,0,0,0,0,0,0,no
5,0,0,48,0,0,0,0,0,0,no
5,2,1,89,0,0,0,0,0,0,no
5,6,2,380,0,0,0,0,0,0,no
5,3,3,138,0,0,0,0,0,0,yes
5,4,3,142,0,0,0,0,0,0,yes
5,2,2,191,0,0,0,0,0,0,no
5,0,0,46,0,0,0,0,0,0,no
5,1,0,165,0,0,0,0,0,0,no
5,3,0,171,0,0,0,0,0,0,no
5,1,0,56,0,0,0,0,0,0,no
5,4,2,179,0,0,0,0,0,0,no
5,0,0,74,0,0,0,0,0,0,no
5,0,0,36,0,0,0,0,0,0,no
5,0,0,37,0,0,0,0,0,0,no
5,0,0,34,0,0,0,0,0,0,no
5,0,0,34,0,0,0,0,0,0,no
5,0,0,38,0,0,0,0,0,0,no
5,0,0,39,0,0,0,0,0,0,no
5,0,0,156,0,0,0,0,0,0,no
5,0,0,84,0,0,0,0,0,0,no
5,3,1,117,0,0,0,0,0,0,no
5,2,0,94,0,0,0,0,0,0,no
5,2,0,71,0,0,0,0,0,0,no
5,8,3,183,0,0,0,0,0,0,no
5,2,0,85,0,0,0,0,0,0,no
5,0,0,183,0,0,0,0,0,0,no
5,0,0,70,0,0,0,0,0,0,no
5,0,0,54,0,0,0,0,0,0,no
5,0,0,160,0,0,0,0,0,0,no
5,11,4,125,3,3,3.00,16,16,16.00,no
5,7,4,151,0,0,0,0,0,0,no
5,14,7,421,0,0,0,0,0,0,yes
5,1,1,219,0,0,0,0,0,0,yes
5,0,0,50,0,0,0,0,0,0,no
5,0,0,42,0,0,0,0,0,0,no
5,0,0,624,0,0,0,0,0,0,no
5,0,0,377,0,0,0,0,0,0,no
5,1,1,382,-1,0,-1.00,2,2,2.00,no
5,0,0,72,0,0,0,0,0,0,no
5,0,0,92,0,0,0,0,0,0,no
5,1,1,284,0,0,0,0,0,0,yes
5,0,0,371,0,0,0,0,0,0,no
5,0,0,47,0,0,0,0,0,0,no
5,0,0,108,0,0,0,0,0,0,no
5,0,0,111,0,0,0,0,0,0,no
5,0,0,319,0,0,0,0,0,0,no
5,0,0,129,0,0,0,0,0,0,no
5,0,0,49,0,0,0,0,0,0,no
5,0,0,358,0,0,0,0,0,0,no
5,0,0,277,0,0,0,0,0,0,no
5,0,0,49,0,0,0,0,0,0,no
5,0,0,89,0,0,0,0,0,0,no
5,0,0,41,0,0,0,0,0,0,no
5,0,0,66,0,0,0,0,0,0,no
5,1,1,63,0,0,0,0,0,0,no
5,0,0,24,0,0,0,0,0,0,no
5,0,0,50,0,0,0,0,0,0,no
5,0,0,72,0,0,0,0,0,0,no
5,0,0,47,0,0,0,0,0,0,no
5,0,0,47,0,0,0,0,0,0,no
5,0,0,183,0,0,0,0,0,0,no
5,0,0,49,0,0,0,0,0,0,no
5,0,0,50,0,0,0,0,0,0,no
5,0,0,98,0,0,0,0,0,0,no
5,1,1,143,0,0,0,0,0,0,no
5,0,0,43,0,0,0,0,0,0,no
5,0,0,42,0,0,0,0,0,0,no
5,1,1,56,0,0,0,0,0,0,no
5,0,0,44,0,0,0,0,0,0,no
5,0,0,26,0,0,0,0,0,0,no
5,0,0,51,0,0,0,0,0,0,no
5,1,0,41,0,0,0,0,0,0,no
5,1,0,104,0,0,0,0,0,0,no
5,1,0,54,0,0,0,0,0,0,no
5,6,2,254,0,0,0,0,0,0,no
5,15,4,16883,0,0,0,0,0,0,no
5,0,0,74,0,0,0,0,0,0,no
5,0,0,153,0,0,0,0,0,0,no
5,4,1,68,0,0,0,0,0,0,no
5,1,0,100,0,0,0,0,0,0,no
5,7,3,549,0,0,0,0,0,0,yes
5,1,1,437,0,0,0,0,0,0,no
5,9,5,1033,0,0,0,0,0,0,yes
5,2,1,101,0,0,0,0,0,0,yes
5,3,2,331,0,0,0,0,0,0,yes
5,0,0,123,0,0,0,0,0,0,no
5,1,1,106,0,0,0,0,0,0,no
5,2,1,106,0,0,0.00,16,16,16.00,no
5,2,2,93,0,0,0,0,0,0,yes
5,1,1,101,0,0,0,0,0,0,yes
5,1,1,38,0,0,0,0,0,0,no
5,17,7,584,0,0,0,0,0,0,yes
5,1,1,32,0,0,0,0,0,0,no
5,0,0,111,0,0,0,0,0,0,no
5,0,0,35,0,0,0,0,0,0,no
5,2,2,90,0,0,0,0,0,0,no
5,0,0,27,0,0,0,0,0,0,no
5,0,0,28,0,0,0,0,0,0,no
5,7,3,92,0,0,0,0,0,0,no
5,20,9,907,23,23,23.00,3,3,3.00,yes
5,1,0,67,0,0,0,0,0,0,no
5,0,0,29,0,0,0,0,0,0,no
5,0,0,105,0,0,0,0,0,0,no
5,1,0,72,0,0,0,0,0,0,no
5,0,0,37,0,0,0,0,0,0,no
5,1,0,47,0,0,0,0,0,0,no
5,0,0,31,0,0,0,0,0,0,no
5,3,1,90,0,0,0,0,0,0,no
5,9,2,223,0,0,0,0,0,0,no
5,0,0,214,0,0,0,0,0,0,no
5,3,1,107,0,0,0,0,0,0,no
5,0,0,37,0,0,0,0,0,0,no
5,0,0,27,0,0,0,0,0,0,no
5,0,0,48,0,0,0,0,0,0,no
5,1,1,166,0,0,0,0,0,0,yes
5,0,0,213,0,0,0,0,0,0,no
5,1,1,866,0,0,0,0,0,0,yes
5,0,0,159,0,0,0,0,0,0,no
5,0,0,100,0,0,0,0,0,0,no
5,0,0,96,0,0,0,0,0,0,no
5,2,2,841,0,0,0,0,0,0,yes
5,14,5,525,10,10,10.00,16,16,16.00,no
5,1,1,83,0,0,0,0,0,0,no
5,0,0,63,0,0,0,0,0,0,no
5,0,0,76,0,0,0,0,0,0,no
5,1,1,202,0,0,0,0,0,0,no
5,4,1,155,0,0,0,0,0,0,yes
5,15,9,1262,0,0,0,0,0,0,yes
5,0,0,74,0,0,0,0,0,0,no
5,2,0,101,0,0,0,0,0,0,no
5,0,0,27,0,0,0,0,0,0,no
5,0,0,22,0,0,0,0,0,0,no
5,6,2,489,0,0,0,0,0,0,yes
5,0,0,62,0,0,0,0,0,0,no
5,1,0,59,0,0,0,0,0,0,no
5,2,0,99,0,0,0,0,0,0,no
5,0,0,27,0,0,0,0,0,0,no
5,0,0,77,0,0,0,0,0,0,no
5,12,6,862,17,16,8.50,18,16,9.00,no
5,2,2,64,0,0,0,0,0,0,no
5,0,0,45,0,0,0,0,0,0,no
5,0,0,63,0,0,0,0,0,0,no
5,1,0,54,0,0,0,0,0,0,no
5,0,0,64,0,0,0,0,0,0,no
5,1,0,132,0,0,0,0,0,0,no
5,5,2,177,5,5,5.00,16,16,16.00,no
5,0,0,70,0,0,0,0,0,0,no
5,1,1,36,0,0,0,0,0,0,no
5,0,0,58,0,0,0,0,0,0,no
5,0,0,62,0,0,0,0,0,0,no
5,1,1,132,0,0,0,0,0,0,no
5,1,1,74,0,0,0,0,0,0,no
5,1,1,83,0,0,0,0,0,0,yes
5,0,0,74,0,0,0,0,0,0,no
5,0,0,48,0,0,0,0,0,0,no
5,1,1,74,0,0,0,0,0,0,no
5,1,0,86,0,0,0,0,0,0,no
5,5,3,355,0,0,0,0,0,0,no
5,0,0,53,0,0,0,0,0,0,no
5,15,7,798,0,0,0,0,0,0,yes
5,2,0,75,0,0,0,0,0,0,no
5,5,2,125,0,0,0,0,0,0,no
5,7,3,200,0,0,0,0,0,0,no
5,0,0,134,0,0,0,0,0,0,no
5,0,0,57,0,0,0,0,0,0,no
5,3,1,123,0,0,0,0,0,0,no
5,3,1,204,0,0,0,0,0,0,no
5,0,0,162,0,0,0,0,0,0,no
5,0,0,130,0,0,0,0,0,0,no
5,0,0,108,0,0,0,0,0,0,no
5,1,0,353,0,0,0,0,0,0,no
5,2,1,80,0,0,0,0,0,0,no
5,0,0,28,0,0,0,0,0,0,no
5,2,1,57,0,0,0,0,0,0,no
5,1,1,306,0,0,0,0,0,0,yes
5,5,3,340,0,0,0,0,0,0,yes
5,0,0,104,0,0,0,0,0,0,no
5,1,1,35,0,0,0,0,0,0,no
5,0,0,98,0,0,0,0,0,0,no
5,2,1,117,0,0,0,0,0,0,yes
5,0,0,58,0,0,0,0,0,0,no
5,0,0,51,0,0,0,0,0,0,no
5,0,0,57,0,0,0,0,0,0,no
5,11,3,688,0,0,0.00,7,7,7.00,yes
5,3,3,196,2,2,2.00,2,2,2.00,yes
5,1,1,430,0,0,0,0,0,0,yes
5,6,6,172,0,0,0,0,0,0,yes
5,6,4,287,0,0,0,0,0,0,no
5,0,0,35,0,0,0,0,0,0,no
5,5,4,103,0,0,0,0,0,0,no
5,1,1,1198,0,0,0,0,0,0,yes
5,4,3,139,0,0,0,0,0,0,no
5,7,3,90,0,0,0,0,0,0,no
5,2,0,297,0,0,0.00,7,7,7.00,no
5,3,3,369,130,130,130.00,3,3,3.00,yes
5,1,1,399,0,0,0,0,0,0,yes
5,1,0,116,0,0,0,0,0,0,no
5,6,0,178,0,0,0,0,0,0,no
5,8,6,740,0,0,0,0,0,0,yes
5,0,0,36,0,0,0,0,0,0,no
5,0,0,36,0,0,0,0,0,0,no
5,0,0,36,0,0,0,0,0,0,no
5,7,4,300,0,0,0,0,0,0,yes
5,0,0,79,0,0,0,0,0,0,no
5,0,0,84,0,0,0,0,0,0,no
5,0,0,365,0,0,0,0,0,0,no
5,0,0,306,0,0,0,0,0,0,no
5,5,4,263,0,0,0,0,0,0,no
5,0,0,41,0,0,0,0,0,0,no
5,0,0,170,0,0,0,0,0,0,no
5,7,5,258,0,0,0,0,0,0,yes
5,4,2,280,0,0,0,0,0,0,yes
5,4,1,137,0,0,0,0,0,0,no
5,0,0,48,0,0,0,0,0,0,no
5,0,0,801,0,0,0,0,0,0,no
5,1,0,86,0,0,0,0,0,0,no
5,5,1,359,0,0,0,0,0,0,no
5,5,4,269,0,0,0,0,0,0,yes
5,0,0,53,0,0,0,0,0,0,no
5,3,0,308,0,0,0,0,0,0,no
5,0,0,54,0,0,0,0,0,0,no
5,4,2,308,0,0,0,0,0,0,no
5,2,0,55,0,0,0,0,0,0,no
5,0,0,214,0,0,0,0,0,0,no
5,3,2,247,0,0,0,0,0,0,yes
5,1,0,64,0,0,0,0,0,0,no
5,3,2,206,0,0,0,0,0,0,yes
5,0,0,62,0,0,0,0,0,0,no
5,0,0,60,0,0,0,0,0,0,no
5,1,0,321,0,0,0,0,0,0,no
5,3,0,329,0,0,0,0,0,0,no
5,1,0,47,0,0,0,0,0,0,no
5,1,1,94,0,0,0,0,0,0,no
