@RELATION BOOKKEEPER5TrainingDataset

@ATTRIBUTE REAL REAL
@ATTRIBUTE #revision REAL
@ATTRIBUTE #fixcommit REAL
@ATTRIBUTE size REAL
@ATTRIBUTE churn REAL
@ATTRIBUTE maxchurn REAL
@ATTRIBUTE avgchurn REAL
@ATTRIBUTE chgsetsize REAL
@ATTRIBUTE maxchgsetsize REAL
@ATTRIBUTE avgchgsetsize REAL
@ATTRIBUTE buggy {no,yes}

@DATA
2,5,1,507,-41,4,-8,135,46,27,no
2,5,0,209,35,35,7,135,46,27,no
2,2,0,147,45,90,22,69,46,34,no
2,4,0,98,152,109,38,101,46,25,yes
2,0,0,132,0,0,0,0,0,0,no
2,1,1,236,12,12,12,12,12,12,no
2,2,2,227,48,34,24,11,7,5,yes
2,1,0,172,4,4,4,16,16,16,no
2,10,5,507,117,46,11,145,41,14,yes
2,1,1,90,1,1,1,12,12,12,yes
2,0,0,58,0,0,0,0,0,0,yes
2,1,0,132,0,0,0,2,2,2,no
2,2,1,529,29,31,14,54,41,27,yes
2,7,5,694,33,30,4,83,41,11,yes
2,1,1,148,2,2,2,12,12,12,yes
2,0,0,174,0,0,0,0,0,0,no
2,0,0,148,0,0,0,0,0,0,no
2,0,0,92,0,0,0,0,0,0,no
2,0,0,665,0,0,0,0,0,0,yes
2,1,0,55,33,33,33,21,21,21,no
2,3,1,256,4,5,1,63,41,21,yes
2,0,0,54,0,0,0,0,0,0,no
2,1,1,38,10,10,10,12,12,12,no
2,2,2,98,42,33,21,13,7,6,yes
2,0,0,39,0,0,0,0,0,0,no
2,2,1,69,60,58,30,35,23,17,yes
2,4,1,94,149,88,37,62,23,15,no
2,3,2,582,3,3,1,88,79,29,no
2,2,0,319,-24,0,-12,82,79,41,no
2,3,1,321,34,30,11,131,79,43,yes
2,2,0,183,43,43,21,95,79,47,no
2,6,2,210,168,79,28,103,46,17,no
2,3,2,249,19,17,6,113,79,37,yes
2,4,2,87,133,62,33,100,79,25,yes
2,0,0,71,0,0,0,0,0,0,no
2,9,4,734,218,172,24,219,79,24,yes
2,1,1,127,-127,0,-127,10,10,10,yes
2,1,0,29,6,6,6,6,6,6,no
2,3,1,380,28,28,9,138,79,46,yes
2,2,0,101,-1,0,0,100,79,50,no
2,6,1,167,11,6,1,182,79,30,yes
2,1,0,47,-47,0,-47,46,46,46,no
2,1,0,47,-47,0,-47,46,46,46,no
2,1,0,46,-47,0,-47,46,46,46,no
2,1,0,46,-46,0,-46,46,46,46,no
2,0,0,43,0,0,0,0,0,0,no
2,3,0,134,14,17,4,146,79,48,yes
2,2,0,77,11,22,5,69,46,34,no
2,4,2,261,64,57,16,158,79,39,yes
2,1,0,112,0,0,0,79,79,79,no
2,2,0,258,0,0,0,125,79,62,no
2,0,0,49,0,0,0,0,0,0,no
2,14,6,339,212,129,15,178,46,12,yes
2,1,0,243,0,0,0,79,79,79,no
2,4,2,358,44,39,11,132,79,33,yes
2,1,0,259,0,0,0,79,79,79,no
2,5,3,1167,-129,24,-25,140,79,28,yes
2,3,2,92,17,17,5,112,79,37,yes
2,1,0,100,0,0,0,79,79,79,no
2,1,0,185,0,0,0,79,79,79,no
2,1,0,118,0,0,0,79,79,79,no
2,1,0,67,0,0,0,79,79,79,no
2,1,0,166,0,0,0,79,79,79,no
2,1,0,74,0,0,0,79,79,79,no
2,3,0,154,-1,3,0,128,79,42,no
2,0,0,152,0,0,0,0,0,0,no
2,0,0,120,0,0,0,0,0,0,no
2,2,1,64,1,1,0,110,79,55,yes
2,5,3,162,-16,6,-3,75,31,15,yes
2,0,0,71,0,0,0,0,0,0,no
2,0,0,41,0,0,0,0,0,0,no
2,0,0,48,0,0,0,0,0,0,no
2,2,1,63,26,25,13,35,30,17,yes
2,3,1,318,62,34,20,48,27,16,yes
2,1,1,136,2,2,2,18,18,18,yes
2,2,1,141,1,2,0,59,41,29,yes
2,1,1,190,1,1,1,18,18,18,no
2,0,0,46,0,0,0,0,0,0,no
2,0,0,165,0,0,0,0,0,0,no
2,2,0,162,9,9,4,40,27,20,no
2,1,0,58,-2,0,-2,32,32,32,no
2,3,2,148,31,18,10,53,30,17,yes
2,0,0,74,0,0,0,0,0,0,no
2,0,0,36,0,0,0,0,0,0,no
2,0,0,37,0,0,0,0,0,0,no
2,0,0,38,0,0,0,0,0,0,no
2,0,0,39,0,0,0,0,0,0,no
2,3,1,96,21,27,7,81,41,27,yes
2,2,0,88,6,8,3,71,41,35,no
2,2,0,71,0,3,0,62,32,31,no
2,2,0,114,-1,1,0,71,41,35,no
2,7,2,342,-159,20,-22,164,41,23,yes
2,2,0,84,1,2,0,62,32,31,no
2,0,0,58,0,0,0,0,0,0,no
2,3,0,129,-129,0,-43,103,41,34,no
2,9,3,363,-238,29,-26,203,41,22,yes
2,6,3,242,-91,40,-15,136,41,22,yes
2,9,3,682,-261,46,-29,188,32,20,yes
2,5,1,366,-366,14,-73,137,41,27,yes
2,3,1,103,4,6,1,79,41,26,yes
2,0,0,41,0,0,0,0,0,0,no
2,0,0,66,0,0,0,0,0,0,no
2,0,0,63,0,0,0,0,0,0,no
2,0,0,47,0,0,0,0,0,0,no
2,0,0,183,0,0,0,0,0,0,no
2,0,0,49,0,0,0,0,0,0,no
2,0,0,50,0,0,0,0,0,0,no
2,0,0,98,0,0,0,0,0,0,no
2,0,0,143,0,0,0,0,0,0,no
2,0,0,43,0,0,0,0,0,0,no
2,0,0,42,0,0,0,0,0,0,no
2,0,0,56,0,0,0,0,0,0,no
2,0,0,51,0,0,0,0,0,0,no
2,1,0,41,0,0,0,79,79,79,no
2,1,0,104,0,0,0,79,79,79,no
2,1,0,54,0,0,0,79,79,79,no
2,6,2,162,92,42,15,98,27,16,yes
2,14,4,6523,10360,2691,740,278,30,19,yes
2,0,0,153,0,0,0,0,0,0,no
2,3,0,43,25,18,8,76,30,25,no
2,1,0,41,59,59,59,22,22,22,no
2,6,2,400,149,117,24,98,41,16,yes
2,1,1,425,12,12,12,9,9,9,no
2,7,3,1041,-8,26,-1,134,41,19,yes
2,1,0,92,9,9,9,8,8,8,yes
2,2,1,355,-24,0,-12,31,22,15,yes
2,1,1,105,1,1,1,18,18,18,no
2,1,1,105,1,1,1,18,18,18,no
2,1,1,92,1,1,1,18,18,18,yes
2,0,0,101,0,0,0,0,0,0,yes
2,1,1,45,-7,0,-7,7,7,7,yes
2,12,4,299,285,121,23,126,27,10,yes
2,0,0,32,0,0,0,0,0,0,no
2,0,0,111,0,0,0,0,0,0,no
2,0,0,35,0,0,0,0,0,0,no
2,1,1,85,5,5,5,4,4,4,yes
2,0,0,27,0,0,0,0,0,0,no
2,0,0,28,0,0,0,0,0,0,no
2,5,1,36,56,27,11,79,25,15,yes
2,14,6,574,311,118,22,192,27,13,yes
2,0,0,67,0,0,0,0,0,0,no
2,0,0,29,0,0,0,0,0,0,no
2,0,0,72,0,0,0,0,0,0,no
2,0,0,37,0,0,0,0,0,0,no
2,1,0,51,-4,0,-4,8,8,8,no
2,0,0,31,0,0,0,0,0,0,no
2,2,1,77,13,12,6,48,30,24,no
2,8,2,168,55,50,6,143,27,17,yes
2,2,1,81,26,24,13,34,18,17,no
2,0,0,37,0,0,0,0,0,0,no
2,0,0,27,0,0,0,0,0,0,no
2,0,0,48,0,0,0,0,0,0,no
2,9,3,436,89,28,9,127,27,14,yes
2,1,1,77,6,6,6,4,4,4,no
2,0,0,63,0,0,0,0,0,0,no
2,0,0,76,0,0,0,0,0,0,no
2,1,1,191,11,11,11,18,18,18,no
2,2,0,160,-5,1,-2,49,41,24,yes
2,11,6,906,356,199,32,141,41,12,yes
2,0,0,74,0,0,0,0,0,0,no
2,2,0,94,7,9,3,48,41,24,no
2,0,0,22,0,0,0,0,0,0,no
2,3,0,481,8,5,2,98,41,32,yes
