@RELATION BOOKKEEPER5TestDataset

@ATTRIBUTE versionname REAL
@ATTRIBUTE #revision REAL
@ATTRIBUTE #fixcommit REAL
@ATTRIBUTE size REAL
@ATTRIBUTE churn REAL
@ATTRIBUTE maxchurn REAL
@ATTRIBUTE avgchurn REAL
@ATTRIBUTE chgsetsize REAL
@ATTRIBUTE maxchgsetsize REAL
@ATTRIBUTE avgchgsetsize REAL
@ATTRIBUTE buggy {no,yes}
@DATA
6,0,0,213,0,0,0,0,0,0,no
6,0,0,867,0,0,0,0,0,0,no
6,0,0,159,0,0,0,0,0,0,no
6,0,0,100,0,0,0,0,0,0,no
6,0,0,96,0,0,0,0,0,0,no
6,0,0,842,0,0,0,0,0,0,no
6,0,0,535,0,0,0,0,0,0,no
6,0,0,83,0,0,0,0,0,0,no
6,0,0,63,0,0,0,0,0,0,no
6,0,0,76,0,0,0,0,0,0,no
6,0,0,202,0,0,0,0,0,0,no
6,0,0,155,0,0,0,0,0,0,no
6,0,0,1263,0,0,0,0,0,0,no
6,0,0,74,0,0,0,0,0,0,no
6,0,0,101,0,0,0,0,0,0,no
6,0,0,27,0,0,0,0,0,0,no
6,0,0,22,0,0,0,0,0,0,no
6,0,0,491,0,0,0,0,0,0,no
6,0,0,62,0,0,0,0,0,0,no
6,0,0,59,0,0,0,0,0,0,no
6,0,0,99,0,0,0,0,0,0,no
6,0,0,27,0,0,0,0,0,0,no
6,0,0,77,0,0,0,0,0,0,no
6,0,0,863,0,0,0,0,0,0,no
6,0,0,64,0,0,0,0,0,0,no
6,0,0,45,0,0,0,0,0,0,no
6,0,0,63,0,0,0,0,0,0,no
6,0,0,54,0,0,0,0,0,0,no
6,0,0,64,0,0,0,0,0,0,no
6,0,0,132,0,0,0,0,0,0,no
6,0,0,182,0,0,0,0,0,0,no
6,0,0,70,0,0,0,0,0,0,no
6,0,0,36,0,0,0,0,0,0,no
6,0,0,58,0,0,0,0,0,0,no
6,0,0,62,0,0,0,0,0,0,no
6,0,0,132,0,0,0,0,0,0,no
6,0,0,74,0,0,0,0,0,0,no
6,0,0,86,0,0,0,0,0,0,no
6,0,0,74,0,0,0,0,0,0,no
6,0,0,48,0,0,0,0,0,0,no
6,0,0,74,0,0,0,0,0,0,no
6,0,0,86,0,0,0,0,0,0,no
6,0,0,355,0,0,0,0,0,0,no
6,0,0,53,0,0,0,0,0,0,no
6,0,0,804,0,0,0,0,0,0,no
6,0,0,75,0,0,0,0,0,0,no
6,0,0,125,0,0,0,0,0,0,no
6,0,0,200,0,0,0,0,0,0,no
6,0,0,134,0,0,0,0,0,0,no
6,0,0,57,0,0,0,0,0,0,no
6,0,0,123,0,0,0,0,0,0,no
6,0,0,314,0,0,0,0,0,0,no
6,0,0,162,0,0,0,0,0,0,no
6,0,0,137,0,0,0,0,0,0,no
6,0,0,124,0,0,0,0,0,0,no
6,0,0,359,0,0,0,0,0,0,no
6,0,0,151,0,0,0,0,0,0,no
6,0,0,107,0,0,0,0,0,0,no
6,0,0,28,0,0,0,0,0,0,no
6,0,0,58,0,0,0,0,0,0,no
6,0,0,470,0,0,0,0,0,0,no
6,0,0,347,0,0,0,0,0,0,no
6,0,0,104,0,0,0,0,0,0,no
6,0,0,35,0,0,0,0,0,0,no
6,0,0,98,0,0,0,0,0,0,no
6,0,0,117,0,0,0,0,0,0,no
6,0,0,58,0,0,0,0,0,0,no
6,0,0,51,0,0,0,0,0,0,no
6,0,0,57,0,0,0,0,0,0,no
6,0,0,708,0,0,0,0,0,0,no
6,0,0,209,0,0,0,0,0,0,no
6,0,0,439,0,0,0,0,0,0,no
6,0,0,192,0,0,0,0,0,0,no
6,0,0,282,0,0,0,0,0,0,no
6,0,0,35,0,0,0,0,0,0,no
6,0,0,98,0,0,0,0,0,0,no
6,0,0,1320,0,0,0,0,0,0,yes
6,0,0,139,0,0,0,0,0,0,no
6,0,0,90,0,0,0,0,0,0,no
6,0,0,298,0,0,0,0,0,0,no
6,0,0,375,0,0,0,0,0,0,no
6,0,0,415,0,0,0,0,0,0,no
6,0,0,116,0,0,0,0,0,0,no
6,0,0,178,0,0,0,0,0,0,no
6,0,0,777,0,0,0,0,0,0,no
6,0,0,36,0,0,0,0,0,0,no
6,0,0,36,0,0,0,0,0,0,no
6,0,0,36,0,0,0,0,0,0,no
6,0,0,304,0,0,0,0,0,0,no
6,0,0,79,0,0,0,0,0,0,no
6,0,0,84,0,0,0,0,0,0,no
6,0,0,365,0,0,0,0,0,0,no
6,0,0,306,0,0,0,0,0,0,no
6,0,0,265,0,0,0,0,0,0,no
6,0,0,41,0,0,0,0,0,0,no
6,0,0,175,0,0,0,0,0,0,no
6,1,0,267,8,8,8,25,25,25,yes
6,0,0,288,0,0,0,0,0,0,no
6,0,0,137,0,0,0,0,0,0,no
6,0,0,48,0,0,0,0,0,0,no
6,1,1,798,1,1,1,12,12,12,no
6,0,0,83,0,0,0,0,0,0,no
6,0,0,355,0,0,0,0,0,0,no
6,1,1,276,1,1,1,12,12,12,no
6,0,0,56,0,0,0,0,0,0,no
6,0,0,305,0,0,0,0,0,0,no
6,0,0,57,0,0,0,0,0,0,no
6,0,0,303,0,0,0,0,0,0,no
6,0,0,55,0,0,0,0,0,0,no
6,0,0,214,0,0,0,0,0,0,no
6,0,0,252,0,0,0,0,0,0,no
6,0,0,64,0,0,0,0,0,0,no
6,0,0,210,0,0,0,0,0,0,no
6,0,0,62,0,0,0,0,0,0,no
6,0,0,60,0,0,0,0,0,0,no
6,0,0,357,0,0,0,0,0,0,no
6,0,0,194,0,0,0,0,0,0,no
6,0,0,376,0,0,0,0,0,0,no
6,0,0,47,0,0,0,0,0,0,no
6,0,0,94,0,0,0,0,0,0,no
