@RELATION OPENJPA6TestDataset

@ATTRIBUTE REAL REAL
@ATTRIBUTE #revision REAL
@ATTRIBUTE #fixcommit REAL
@ATTRIBUTE size REAL
@ATTRIBUTE churn REAL
@ATTRIBUTE maxchurn REAL
@ATTRIBUTE avgchurn REAL
@ATTRIBUTE chgsetsize REAL
@ATTRIBUTE maxchgsetsize REAL
@ATTRIBUTE avgchgsetsize REAL
@ATTRIBUTE buggy {no,yes}

@DATA
7,4,1,76,0,0,0,0,0,0,no
7,3,0,72,0,0,0,0,0,0,no
7,0,0,197,0,0,0,0,0,0,no
7,1,1,170,0,0,0,0,0,0,no
7,0,0,120,0,0,0,0,0,0,no
7,0,0,65,0,0,0,0,0,0,no
7,0,0,103,0,0,0,0,0,0,no
7,0,0,96,0,0,0,0,0,0,no
7,7,4,222,0,0,0,0,0,0,no
7,5,2,312,0,0,0,0,0,0,no
7,2,0,152,0,0,0,0,0,0,no
7,1,0,53,0,0,0,0,0,0,no
7,4,0,605,0,0,0,0,0,0,no
7,14,5,886,0,0,0,0,0,0,no
7,6,0,51,0,0,0,0,0,0,no
7,1,0,61,0,0,0,0,0,0,no
7,3,0,162,0,0,0,0,0,0,no
7,4,2,68,0,0,0,0,0,0,no
7,3,0,138,0,0,0,0,0,0,no
7,9,4,219,12,14,4.00,3,1,1.00,no
7,7,1,369,0,0,0,0,0,0,no
7,6,0,262,0,0,0,0,0,0,no
7,1,0,35,0,0,0,0,0,0,no
7,0,0,545,0,0,0,0,0,0,no
7,6,2,297,0,0,0,0,0,0,no
7,1,0,45,0,0,0,0,0,0,no
7,1,0,129,0,0,0,0,0,0,no
7,1,0,61,0,0,0,0,0,0,no
7,6,0,172,0,0,0,0,0,0,no
7,6,2,244,0,0,0,0,0,0,no
7,9,2,382,0,0,0,0,0,0,no
7,1,0,49,0,0,0,0,0,0,no
7,1,0,41,0,0,0,0,0,0,no
7,3,0,97,0,0,0,0,0,0,no
7,17,3,1387,0,0,0,0,0,0,no
7,16,6,657,3,3,3.00,3,3,3.00,yes
7,1,0,46,0,0,0,0,0,0,no
7,2,0,458,0,0,0,0,0,0,no
7,7,1,371,9,9,9.00,3,3,3.00,no
7,4,0,221,0,0,0,0,0,0,no
7,5,2,460,0,0,0,0,0,0,no
7,4,0,171,0,0,0,0,0,0,no
7,1,0,47,0,0,0,0,0,0,no
7,8,2,131,0,0,0,0,0,0,no
7,3,1,80,0,0,0,0,0,0,no
7,1,0,131,0,0,0,0,0,0,no
7,9,1,329,0,0,0,0,0,0,no
7,1,0,159,0,0,0,0,0,0,no
7,16,4,703,0,0,0,0,0,0,yes
7,1,0,43,0,0,0,0,0,0,no
7,3,0,203,0,0,0,0,0,0,no
7,3,1,55,0,0,0,0,0,0,yes
7,4,1,85,0,0,0,0,0,0,yes
7,2,0,166,0,0,0,0,0,0,no
7,2,1,37,0,0,0,0,0,0,yes
7,2,0,84,0,0,0,0,0,0,no
7,2,1,37,0,0,0,0,0,0,yes
7,3,1,197,0,0,0,0,0,0,yes
7,1,0,44,0,0,0,0,0,0,no
7,3,0,49,0,0,0,0,0,0,no
7,2,0,73,0,0,0,0,0,0,no
7,2,0,75,0,0,0,0,0,0,no
7,3,0,131,0,0,0,0,0,0,no
7,2,0,94,0,0,0,0,0,0,no
7,3,1,149,0,0,0,0,0,0,yes
7,3,0,193,0,0,0,0,0,0,no
7,4,0,109,0,0,0,0,0,0,no
7,2,0,70,0,0,0,0,0,0,no
7,6,1,220,0,0,0,0,0,0,no
7,2,0,63,0,0,0,0,0,0,no
7,2,0,46,0,0,0,0,0,0,no
7,2,0,55,0,0,0,0,0,0,no
7,2,0,70,0,0,0,0,0,0,no
7,4,2,43,0,0,0,0,0,0,yes
7,2,0,51,0,0,0,0,0,0,no
7,4,0,207,0,0,0,0,0,0,no
7,3,0,78,0,0,0,0,0,0,no
7,2,0,59,0,0,0,0,0,0,no
7,3,0,56,0,0,0,0,0,0,no
7,3,0,44,0,0,0,0,0,0,no
7,2,0,224,0,0,0,0,0,0,no
7,3,0,119,0,0,0,0,0,0,no
7,4,0,113,0,0,0,0,0,0,no
7,1,0,83,0,0,0,0,0,0,no
7,3,0,210,0,0,0,0,0,0,no
7,3,0,176,0,0,0,0,0,0,no
7,3,0,47,0,0,0,0,0,0,no
7,5,1,224,0,0,0,0,0,0,no
7,2,0,47,0,0,0,0,0,0,no
7,2,0,93,0,0,0,0,0,0,no
7,2,0,47,0,0,0,0,0,0,no
7,3,1,145,0,0,0,0,0,0,yes
7,3,0,168,0,0,0,0,0,0,no
7,2,0,65,0,0,0,0,0,0,no
7,2,0,65,0,0,0,0,0,0,no
7,1,0,45,0,0,0,0,0,0,no
7,5,0,399,0,0,0,0,0,0,no
7,1,0,47,0,0,0,0,0,0,no
7,1,0,32,0,0,0,0,0,0,no
7,1,0,56,0,0,0,0,0,0,no
7,1,0,61,0,0,0,0,0,0,no
7,3,1,104,0,0,0,0,0,0,no
7,4,0,155,0,0,0,0,0,0,no
7,4,2,146,0,0,0,0,0,0,yes
7,1,0,44,0,0,0,0,0,0,no
7,1,0,44,0,0,0,0,0,0,no
7,2,0,95,0,0,0,0,0,0,no
7,3,0,79,0,0,0,0,0,0,no
7,2,0,81,0,0,0,0,0,0,no
7,3,1,51,0,0,0,0,0,0,no
7,2,0,103,0,0,0,0,0,0,no
7,14,1,824,5,3,2.50,5,3,2.50,yes
7,7,1,131,0,0,0,0,0,0,no
7,2,0,36,0,0,0,0,0,0,no
7,3,0,71,0,0,0,0,0,0,no
7,1,0,41,0,0,0,0,0,0,no
7,1,0,39,0,0,0,0,0,0,no
7,7,1,343,0,0,0,0,0,0,no
7,3,0,57,0,0,0,0,0,0,no
7,2,1,44,0,0,0,0,0,0,yes
7,4,0,282,0,0,0,0,0,0,no
7,3,0,119,0,0,0,0,0,0,no
7,5,2,65,0,0,0,0,0,0,yes
7,3,0,207,0,0,0,0,0,0,no
7,3,1,141,0,0,0,0,0,0,yes
7,1,0,54,0,0,0,0,0,0,no
7,4,2,53,0,0,0,0,0,0,yes
7,4,2,54,0,0,0,0,0,0,yes
7,5,2,199,0,0,0,0,0,0,yes
7,5,3,151,0,0,0,0,0,0,yes
7,6,2,147,0,0,0,0,0,0,yes
7,2,0,177,0,0,0,0,0,0,no
7,12,2,989,91,83,30.33,17,10,5.67,yes
7,11,3,414,0,0,0,0,0,0,yes
7,2,0,115,0,0,0,0,0,0,no
7,2,0,128,0,0,0,0,0,0,no
7,3,0,436,0,0,0,0,0,0,no
7,6,1,170,0,0,0,0,0,0,no
7,2,0,78,0,0,0,0,0,0,no
7,2,0,85,0,0,0,0,0,0,no
7,8,7,1028,91,47,45.50,6,3,3.00,yes
7,3,1,333,0,0,0,0,0,0,yes
7,2,0,247,0,0,0,0,0,0,no
7,1,0,87,0,0,0,0,0,0,no
7,1,0,46,0,0,0,0,0,0,no
7,2,1,72,0,0,0,0,0,0,no
7,1,0,67,0,0,0,0,0,0,no
7,1,0,164,0,0,0,0,0,0,no
7,3,0,91,0,0,0,0,0,0,no
7,1,0,307,0,0,0,0,0,0,no
7,9,0,740,0,0,0,0,0,0,no
7,13,3,1772,3,3,3.00,3,3,3.00,yes
7,17,5,1230,88,88,88.00,28,28,28.00,no
7,2,0,71,0,0,0,0,0,0,no
7,15,3,1137,0,0,0,0,0,0,no
