@RELATION OPENJPA3TestDataset

@ATTRIBUTE REAL REAL
@ATTRIBUTE #revision REAL
@ATTRIBUTE #fixcommit REAL
@ATTRIBUTE size REAL
@ATTRIBUTE churn REAL
@ATTRIBUTE maxchurn REAL
@ATTRIBUTE avgchurn REAL
@ATTRIBUTE chgsetsize REAL
@ATTRIBUTE maxchgsetsize REAL
@ATTRIBUTE avgchgsetsize REAL
@ATTRIBUTE buggy {no,yes}

@DATA
4,4,1,76,0,0,0,0,0,0,no
4,3,0,72,0,0,0,0,0,0,no
4,0,0,197,0,0,0,0,0,0,no
4,1,1,170,0,0,0,0,0,0,no
4,0,0,120,0,0,0,0,0,0,no
4,2,0,65,0,0,0,0,0,0,no
4,1,0,103,0,0,0,0,0,0,no
4,0,0,96,0,0,0,0,0,0,no
4,7,4,222,21,21,10.50,2,1,1.00,no
4,5,2,312,0,0,0,0,0,0,no
4,2,0,152,0,0,0,0,0,0,no
4,1,0,53,0,0,0,0,0,0,no
4,3,0,605,0,0,0,0,0,0,no
4,11,3,886,6,3,3.00,13,10,6.50,no
4,6,0,51,0,0,0,0,0,0,no
4,1,0,61,0,0,0,0,0,0,no
4,3,0,162,0,0,0,0,0,0,no
4,4,2,68,0,0,0,0,0,0,no
4,3,0,138,8,8,8.00,41,41,41.00,no
4,5,1,219,0,0,0,0,0,0,no
4,5,0,369,0,0,0.00,19,19,19.00,no
4,5,0,262,6,6,6.00,23,23,23.00,no
4,1,0,35,0,0,0,0,0,0,no
4,0,0,545,0,0,0,0,0,0,no
4,5,1,263,0,0,0,0,0,0,yes
4,1,0,45,0,0,0,0,0,0,no
4,1,0,129,0,0,0,0,0,0,no
4,1,0,61,0,0,0,0,0,0,no
4,6,0,172,-11,3,-2.75,25,19,6.25,no
4,5,1,210,0,0,0,0,0,0,yes
4,7,1,348,0,0,0.00,1,1,1.00,yes
4,1,0,49,0,0,0,0,0,0,no
4,1,0,41,0,0,0,0,0,0,no
4,3,0,97,0,0,0,0,0,0,no
4,15,2,1387,35,27,8.75,22,19,5.50,no
4,11,1,653,17,18,5.67,22,19,7.33,yes
